order_id,order_date,shift,zone,order_priority,items_count,picker_experience,distance_travelled,congestion_level,equipment_available,picking_time,packing_time,total_time,target_time,delayed,order_month,order_quarter,order_day_of_week,is_weekend,time_ratio,time_over_target,workload_index,is_experienced,is_high_congestion,equipment_penalty,pick_time_per_item
ORD-00148,2024-01-17 01:20:04.800960,Morning,A,Medium,19,7,148.5,Low,True,12.51,13.93,26.44,45,0,1,1,2,0,0.5876,-18.56,28.22,1,0,0,0.658
ORD-00149,2024-01-17 03:57:21.568313,Night,B,Medium,48,7,162.8,High,True,48.36,26.82,75.18,45,1,1,1,2,0,1.6707,30.18,78.14,1,1,0,1.008
ORD-00150,2024-01-17 06:34:38.335667,Night,B,Medium,9,3,152.3,Low,True,13.9,11.93,25.83,45,0,1,1,2,0,0.574,-19.17,13.71,0,0,0,1.544
ORD-00151,2024-01-17 09:11:55.103020,Evening,C,Medium,3,2,125.1,Medium,True,7.41,4.75,12.16,45,0,1,1,2,0,0.2702,-32.84,3.75,0,0,0,2.47
ORD-00152,2024-01-17 11:49:11.870374,Evening,E,Low,48,1,102.9,High,True,52.81,25.5,78.31,55,1,1,1,2,0,1.4238,23.31,49.39,0,1,0,1.1
ORD-00153,2024-01-17 14:26:28.637727,Morning,D,Low,10,5,146.4,Low,False,11.97,12.69,24.66,55,0,1,1,2,0,0.4484,-30.34,14.64,0,0,1,1.197
ORD-00154,2024-01-17 17:03:45.405081,Evening,A,High,18,7,202.2,Medium,True,17.88,12.24,30.12,38,0,1,1,2,0,0.7926,-7.88,36.4,1,0,0,0.993
ORD-00155,2024-01-17 19:41:02.172434,Morning,B,Low,40,4,191.0,Low,True,40.97,19.78,60.75,55,0,1,1,2,0,1.1045,5.75,76.4,0,0,0,1.024
ORD-00156,2024-01-17 22:18:18.939787,Morning,D,High,5,3,136.2,Medium,True,7.98,11.77,19.75,38,0,1,1,2,0,0.5197,-18.25,6.81,0,0,0,1.596
ORD-00157,2024-01-18 00:55:35.707141,Night,A,Medium,9,4,135.4,High,True,16.18,7.64,23.82,45,0,1,1,3,0,0.5293,-21.18,12.19,0,1,0,1.798
ORD-00158,2024-01-18 03:32:52.474494,Morning,C,Medium,37,3,132.4,High,True,39.77,22.55,62.32,45,1,1,1,3,0,1.3849,17.32,48.99,0,1,0,1.075
ORD-00159,2024-01-18 06:10:09.241848,Evening,B,Low,1,5,132.4,Low,True,8.67,5.36,14.03,55,0,1,1,3,0,0.2551,-40.97,1.32,0,0,0,8.67
ORD-00160,2024-01-18 08:47:26.009201,Morning,B,Low,36,6,161.5,High,False,39.79,25.1,64.89,55,0,1,1,3,0,1.1798,9.89,58.14,0,1,1,1.105
ORD-00161,2024-01-18 11:24:42.776555,Morning,B,Medium,28,3,192.3,High,True,43.37,16.59,59.96,45,0,1,1,3,0,1.3324,14.96,53.84,0,1,0,1.549
ORD-00162,2024-01-18 14:01:59.543908,Morning,B,High,13,1,240.5,Low,True,28.11,10.08,38.19,38,1,1,1,3,0,1.005,0.19,31.26,0,0,0,2.162
ORD-00163,2024-01-18 16:39:16.311262,Morning,E,Urgent,31,2,116.8,High,True,39.0,20.55,59.55,28,1,1,1,3,0,2.1268,31.55,36.21,0,1,0,1.258
ORD-00164,2024-01-18 19:16:33.078615,Evening,C,Low,17,5,176.0,Low,True,13.97,11.43,25.4,55,0,1,1,3,0,0.4618,-29.6,29.92,0,0,0,0.822
ORD-00165,2024-01-18 21:53:49.845969,Night,E,Low,48,2,171.7,High,True,57.84,24.53,82.37,55,1,1,1,3,0,1.4976,27.37,82.42,0,1,0,1.205
ORD-00166,2024-01-19 00:31:06.613322,Evening,D,Low,21,8,136.8,High,True,19.36,14.23,33.59,55,0,1,1,4,0,0.6107,-21.41,28.73,1,1,0,0.922
ORD-00167,2024-01-19 03:08:23.380676,Night,B,High,38,2,109.0,Medium,True,41.6,16.47,58.07,38,1,1,1,4,0,1.5282,20.07,41.42,0,0,0,1.095
ORD-00168,2024-01-19 05:45:40.148029,Evening,C,Medium,14,1,161.0,Low,True,13.68,13.74,27.42,45,1,1,1,4,0,0.6093,-17.58,22.54,0,0,0,0.977
ORD-00169,2024-01-19 08:22:56.915383,Evening,B,Medium,42,7,234.8,High,False,44.92,29.81,74.73,45,1,1,1,4,0,1.6607,29.73,98.62,1,1,1,1.07
ORD-00170,2024-01-19 11:00:13.682736,Morning,D,Urgent,15,7,160.8,Low,True,9.1,13.16,22.26,28,0,1,1,4,0,0.795,-5.74,24.12,1,0,0,0.607
ORD-00171,2024-01-19 13:37:30.450090,Morning,A,High,26,7,118.5,Medium,True,15.82,8.68,24.5,38,0,1,1,4,0,0.6447,-13.5,30.81,1,0,0,0.608
ORD-00172,2024-01-19 16:14:47.217443,Night,E,High,41,2,143.7,Medium,True,38.87,19.65,58.52,38,1,1,1,4,0,1.54,20.52,58.92,0,0,0,0.948
ORD-00173,2024-01-19 18:52:03.984796,Evening,C,Low,47,7,104.4,Low,True,23.35,24.58,47.93,55,0,1,1,4,0,0.8715,-7.07,49.07,1,0,0,0.497
ORD-00174,2024-01-19 21:29:20.752150,Evening,C,Medium,38,9,150.7,Low,True,17.01,19.59,36.6,45,1,1,1,4,0,0.8133,-8.4,57.27,1,0,0,0.448
ORD-00175,2024-01-20 00:06:37.519503,Night,C,Medium,34,7,177.3,Low,True,22.18,16.22,38.4,45,1,1,1,5,1,0.8533,-6.6,60.28,1,0,0,0.652
ORD-00176,2024-01-20 02:43:54.286857,Morning,C,High,35,4,122.3,High,True,32.5,17.49,49.99,38,1,1,1,5,1,1.3155,11.99,42.8,0,1,0,0.929
ORD-00177,2024-01-20 05:21:11.054210,Night,C,High,21,5,30.0,High,True,19.86,10.84,30.7,38,0,1,1,5,1,0.8079,-7.3,6.3,0,1,0,0.946
ORD-00178,2024-01-20 07:58:27.821564,Morning,C,Low,35,9,161.1,High,True,26.93,18.03,44.96,55,0,1,1,5,1,0.8175,-10.04,56.38,1,1,0,0.769
ORD-00179,2024-01-20 10:35:44.588917,Night,A,Urgent,29,2,129.9,Medium,True,28.8,17.44,46.24,28,1,1,1,5,1,1.6514,18.24,37.67,0,0,0,0.993
ORD-00180,2024-01-20 13:13:01.356271,Morning,C,Medium,27,8,120.0,Medium,True,15.16,20.5,35.66,45,0,1,1,5,1,0.7924,-9.34,32.4,1,0,0,0.561
ORD-00181,2024-01-20 15:50:18.123624,Morning,B,High,16,3,119.6,Medium,True,21.77,9.26,31.03,38,0,1,1,5,1,0.8166,-6.97,19.14,0,0,0,1.361
ORD-00182,2024-01-20 18:27:34.890978,Evening,C,Low,18,9,166.0,Medium,True,14.95,11.34,26.29,55,0,1,1,5,1,0.478,-28.71,29.88,1,0,0,0.831
ORD-00183,2024-01-20 21:04:51.658331,Morning,C,Medium,7,2,133.7,High,False,15.15,10.15,25.3,45,0,1,1,5,1,0.5622,-19.7,9.36,0,1,1,2.164
ORD-00184,2024-01-20 23:42:08.425685,Night,A,Low,37,6,187.2,Low,True,21.05,19.29,40.34,55,1,1,1,5,1,0.7335,-14.66,69.26,0,0,0,0.569
ORD-00185,2024-01-21 02:19:25.193038,Evening,D,High,2,5,188.1,High,True,9.51,3.87,13.38,38,0,1,1,6,1,0.3521,-24.62,3.76,0,1,0,4.755
ORD-00186,2024-01-21 04:56:41.960392,Morning,C,Low,6,5,139.2,High,True,10.78,5.48,16.26,55,0,1,1,6,1,0.2956,-38.74,8.35,0,1,0,1.797
ORD-00187,2024-01-21 07:33:58.727745,Morning,C,Medium,15,4,129.2,Low,True,10.63,11.66,22.29,45,0,1,1,6,1,0.4953,-22.71,19.38,0,0,0,0.709
ORD-00188,2024-01-21 10:11:15.495099,Night,D,High,8,1,155.1,High,True,24.47,7.1,31.57,38,1,1,1,6,1,0.8308,-6.43,12.41,0,1,0,3.059
ORD-00189,2024-01-21 12:48:32.262452,Evening,C,High,38,9,144.2,High,True,20.5,17.53,38.03,38,0,1,1,6,1,1.0008,0.03,54.8,1,1,0,0.539
ORD-00190,2024-01-21 15:25:49.029805,Night,D,High,7,6,79.9,Low,True,3.17,6.42,9.59,38,0,1,1,6,1,0.2524,-28.41,5.59,0,0,0,0.453
ORD-00191,2024-01-21 18:03:05.797159,Morning,A,High,23,7,226.6,Low,True,18.24,13.65,31.89,38,0,1,1,6,1,0.8392,-6.11,52.12,1,0,0,0.793
ORD-00192,2024-01-21 20:40:22.564512,Night,A,High,37,6,178.6,Medium,True,24.83,15.48,40.31,38,1,1,1,6,1,1.0608,2.31,66.08,0,0,0,0.671
ORD-00193,2024-01-21 23:17:39.331866,Evening,C,High,30,6,131.5,Medium,False,21.11,28.91,50.02,38,1,1,1,6,1,1.3163,12.02,39.45,0,0,1,0.704
ORD-00194,2024-01-22 01:54:56.099219,Evening,A,Medium,30,7,73.3,Low,True,15.43,18.95,34.38,45,1,1,1,0,0,0.764,-10.62,21.99,1,0,0,0.514
ORD-00195,2024-01-22 04:32:12.866573,Morning,A,Low,18,5,142.8,Medium,True,19.05,10.18,29.23,55,0,1,1,0,0,0.5315,-25.77,25.7,0,0,0,1.058
ORD-00196,2024-01-22 07:09:29.633926,Morning,A,Medium,23,2,126.5,Medium,True,21.74,14.2,35.94,45,0,1,1,0,0,0.7987,-9.06,29.1,0,0,0,0.945
ORD-00197,2024-01-22 09:46:46.401280,Night,B,Low,39,1,147.6,Low,True,43.86,22.2,66.06,55,0,1,1,0,0,1.2011,11.06,57.56,0,0,0,1.125
ORD-00198,2024-01-22 12:24:03.168633,Night,E,Medium,24,6,63.4,Low,True,9.71,11.92,21.63,45,0,1,1,0,0,0.4807,-23.37,15.22,0,0,0,0.405
ORD-00199,2024-01-22 15:01:19.935987,Morning,A,Medium,35,2,131.1,Low,True,24.51,18.61,43.12,45,0,1,1,0,0,0.9582,-1.88,45.88,0,0,0,0.7
ORD-00200,2024-01-22 17:38:36.703340,Night,B,Low,42,5,133.5,High,True,49.77,23.06,72.83,55,1,1,1,0,0,1.3242,17.83,56.07,0,1,0,1.185
ORD-00201,2024-01-22 20:15:53.470694,Morning,E,High,13,7,142.3,Low,False,15.87,14.2,30.07,38,1,1,1,0,0,0.7913,-7.93,18.5,1,0,1,1.221
ORD-00202,2024-01-22 22:53:10.238047,Morning,E,High,7,6,140.6,Medium,False,8.11,5.94,14.05,38,0,1,1,0,0,0.3697,-23.95,9.84,0,0,1,1.159
ORD-00203,2024-01-23 01:30:27.005401,Morning,A,Medium,24,2,152.1,Medium,False,21.67,20.55,42.22,45,1,1,1,1,0,0.9382,-2.78,36.5,0,0,1,0.903
ORD-00204,2024-01-23 04:07:43.772754,Morning,E,Urgent,20,7,210.8,High,True,24.82,15.34,40.16,28,1,1,1,1,0,1.4343,12.16,42.16,1,1,0,1.241
ORD-00205,2024-01-23 06:45:00.540108,Morning,A,Medium,8,10,129.4,High,True,8.3,6.17,14.47,45,0,1,1,1,0,0.3216,-30.53,10.35,1,1,0,1.038
ORD-00206,2024-01-23 09:22:17.307461,Morning,D,Medium,39,4,113.6,High,False,31.59,29.88,61.47,45,1,1,1,1,0,1.366,16.47,44.3,0,1,1,0.81
ORD-00207,2024-01-23 11:59:34.074814,Morning,A,Low,32,2,80.9,Medium,True,22.86,17.19,40.05,55,0,1,1,1,0,0.7282,-14.95,25.89,0,0,0,0.714
ORD-00208,2024-01-23 14:36:50.842168,Evening,B,Medium,33,6,129.6,Low,True,24.34,20.97,45.31,45,0,1,1,1,0,1.0069,0.31,42.77,0,0,0,0.738
ORD-00209,2024-01-23 17:14:07.609521,Night,A,Medium,36,7,93.9,Low,True,18.83,22.81,41.64,45,1,1,1,1,0,0.9253,-3.36,33.8,1,0,0,0.523
ORD-00210,2024-01-23 19:51:24.376875,Evening,D,High,22,4,188.4,Medium,True,20.3,15.66,35.96,38,1,1,1,1,0,0.9463,-2.04,41.45,0,0,0,0.923
ORD-00211,2024-01-23 22:28:41.144228,Morning,A,Medium,26,6,146.2,Low,True,19.47,11.75,31.22,45,0,1,1,1,0,0.6938,-13.78,38.01,0,0,0,0.749
ORD-00212,2024-01-24 01:05:57.911582,Night,C,Medium,12,8,187.6,Low,True,10.3,13.68,23.98,45,0,1,1,2,0,0.5329,-21.02,22.51,1,0,0,0.858
ORD-00213,2024-01-24 03:43:14.678935,Morning,D,Medium,37,6,208.6,Low,True,23.89,20.73,44.62,45,0,1,1,2,0,0.9916,-0.38,77.18,0,0,0,0.646
ORD-00214,2024-01-24 06:20:31.446289,Night,A,Medium,48,8,115.4,Low,True,21.82,25.82,47.64,45,1,1,1,2,0,1.0587,2.64,55.39,1,0,0,0.455
ORD-00215,2024-01-24 08:57:48.213642,Evening,E,High,44,2,136.1,Medium,False,39.7,31.47,71.17,38,1,1,1,2,0,1.8729,33.17,59.88,0,0,1,0.902
ORD-00216,2024-01-24 11:35:04.980996,Morning,B,High,21,3,203.3,High,False,41.69,14.64,56.33,38,1,1,1,2,0,1.4824,18.33,42.69,0,1,1,1.985
ORD-00217,2024-01-24 14:12:21.748349,Morning,A,High,3,6,157.6,Low,True,3.95,5.89,9.84,38,0,1,1,2,0,0.2589,-28.16,4.73,0,0,0,1.317
ORD-00218,2024-01-24 16:49:38.515703,Night,A,High,44,3,170.9,Low,True,29.68,22.15,51.83,38,1,1,1,2,0,1.3639,13.83,75.2,0,0,0,0.675
ORD-00219,2024-01-24 19:26:55.283056,Night,B,Medium,29,10,191.3,Medium,True,20.44,14.55,34.99,45,0,1,1,2,0,0.7776,-10.01,55.48,1,0,0,0.705
ORD-00220,2024-01-24 22:04:12.050410,Evening,A,Medium,39,7,185.9,Low,True,22.75,19.67,42.42,45,0,1,1,2,0,0.9427,-2.58,72.5,1,0,0,0.583
ORD-00221,2024-01-25 00:41:28.817763,Night,C,High,16,5,166.4,High,True,22.8,14.86,37.66,38,1,1,1,3,0,0.9911,-0.34,26.62,0,1,0,1.425
ORD-00222,2024-01-25 03:18:45.585117,Night,C,Medium,44,8,205.9,Low,True,21.51,22.18,43.69,45,0,1,1,3,0,0.9709,-1.31,90.6,1,0,0,0.489
ORD-00223,2024-01-25 05:56:02.352470,Morning,B,Medium,42,10,147.3,Low,True,19.59,18.2,37.79,45,0,1,1,3,0,0.8398,-7.21,61.87,1,0,0,0.466
ORD-00224,2024-01-25 08:33:19.119823,Evening,B,Low,1,1,170.8,Medium,True,14.76,7.75,22.51,55,0,1,1,3,0,0.4093,-32.49,1.71,0,0,0,14.76
ORD-00225,2024-01-25 11:10:35.887177,Morning,D,High,29,6,142.9,Medium,True,16.03,14.6,30.63,38,0,1,1,3,0,0.8061,-7.37,41.44,0,0,0,0.553
ORD-00226,2024-01-25 13:47:52.654530,Evening,B,Low,24,5,190.8,Medium,True,32.18,12.89,45.07,55,0,1,1,3,0,0.8195,-9.93,45.79,0,0,0,1.341
ORD-00227,2024-01-25 16:25:09.421884,Morning,C,Urgent,33,8,122.0,Low,True,16.06,17.96,34.02,28,1,1,1,3,0,1.215,6.02,40.26,1,0,0,0.487
ORD-00228,2024-01-25 19:02:26.189237,Night,E,Low,13,4,82.7,Low,True,8.02,11.07,19.09,55,0,1,1,3,0,0.3471,-35.91,10.75,0,0,0,0.617
ORD-00229,2024-01-25 21:39:42.956591,Evening,A,Medium,5,4,176.2,Low,False,6.87,8.31,15.18,45,0,1,1,3,0,0.3373,-29.82,8.81,0,0,1,1.374
ORD-00230,2024-01-26 00:16:59.723944,Morning,C,Medium,14,8,109.2,Medium,True,11.28,14.87,26.15,45,0,1,1,4,0,0.5811,-18.85,15.29,1,0,0,0.806
ORD-00231,2024-01-26 02:54:16.491298,Morning,E,Medium,27,9,105.2,Low,True,13.83,13.43,27.26,45,1,1,1,4,0,0.6058,-17.74,28.4,1,0,0,0.512
ORD-00232,2024-01-26 05:31:33.258651,Evening,C,Medium,14,2,200.6,Low,True,16.36,5.43,21.79,45,1,1,1,4,0,0.4842,-23.21,28.08,0,0,0,1.169
ORD-00233,2024-01-26 08:08:50.026005,Evening,E,High,24,7,188.7,Medium,True,20.34,16.66,37.0,38,1,1,1,4,0,0.9737,-1.0,45.29,1,0,0,0.848
ORD-00234,2024-01-26 10:46:06.793358,Night,B,Low,20,8,136.3,Medium,True,15.49,13.04,28.53,55,0,1,1,4,0,0.5187,-26.47,27.26,1,0,0,0.774
ORD-00235,2024-01-26 13:23:23.560712,Morning,C,Medium,35,2,30.0,Low,True,21.67,19.92,41.59,45,0,1,1,4,0,0.9242,-3.41,10.5,0,0,0,0.619
ORD-00236,2024-01-26 16:00:40.328065,Evening,B,Low,21,7,171.3,High,True,31.31,15.59,46.9,55,0,1,1,4,0,0.8527,-8.1,35.97,1,1,0,1.491
ORD-00237,2024-01-26 18:37:57.095419,Evening,A,Medium,8,10,176.5,Medium,True,13.37,6.16,19.53,45,0,1,1,4,0,0.434,-25.47,14.12,1,0,0,1.671
ORD-00238,2024-01-26 21:15:13.862772,Morning,E,Urgent,32,9,170.7,High,True,24.05,23.15,47.2,28,1,1,1,4,0,1.6857,19.2,54.62,1,1,0,0.752
ORD-00239,2024-01-26 23:52:30.630126,Evening,A,Medium,11,2,168.8,Low,False,15.28,9.01,24.29,45,0,1,1,4,0,0.5398,-20.71,18.57,0,0,1,1.389
ORD-00240,2024-01-27 02:29:47.397479,Morning,E,High,16,10,142.7,Medium,True,11.84,15.17,27.01,38,0,1,1,5,1,0.7108,-10.99,22.83,1,0,0,0.74
ORD-00241,2024-01-27 05:07:04.164832,Morning,C,Medium,36,4,133.6,Low,True,20.44,18.49,38.93,45,0,1,1,5,1,0.8651,-6.07,48.1,0,0,0,0.568
ORD-00242,2024-01-27 07:44:20.932186,Evening,E,Medium,14,5,105.8,Low,True,8.84,12.94,21.78,45,0,1,1,5,1,0.484,-23.22,14.81,0,0,0,0.631
ORD-00243,2024-01-27 10:21:37.699539,Night,E,High,4,3,122.1,Low,True,3.0,8.8,11.8,38,0,1,1,5,1,0.3105,-26.2,4.88,0,0,0,0.75
ORD-00244,2024-01-27 12:58:54.466893,Morning,C,Low,19,7,162.9,Low,True,14.8,12.47,27.27,55,0,1,1,5,1,0.4958,-27.73,30.95,1,0,0,0.779
ORD-00245,2024-01-27 15:36:11.234246,Morning,E,High,20,2,163.5,High,True,35.25,13.26,48.51,38,1,1,1,5,1,1.2766,10.51,32.7,0,1,0,1.762
ORD-00246,2024-01-27 18:13:28.001600,Evening,D,Medium,35,8,181.6,High,True,27.99,16.86,44.85,45,1,1,1,5,1,0.9967,-0.15,63.56,1,1,0,0.8
ORD-00247,2024-01-27 20:50:44.768953,Night,C,Medium,36,1,93.7,Low,False,27.71,24.45,52.16,45,0,1,1,5,1,1.1591,7.16,33.73,0,0,1,0.77
ORD-00248,2024-01-27 23:28:01.536307,Evening,C,Urgent,1,9,83.6,Low,True,3.0,4.99,7.99,28,0,1,1,5,1,0.2854,-20.01,0.84,1,0,0,3.0
ORD-00249,2024-01-28 02:05:18.303660,Morning,A,Medium,38,4,134.8,Low,True,23.74,20.15,43.89,45,1,1,1,6,1,0.9753,-1.11,51.22,0,0,0,0.625
ORD-00250,2024-01-28 04:42:35.071014,Evening,A,Urgent,38,6,109.2,Medium,True,26.73,20.85,47.58,28,1,1,1,6,1,1.6993,19.58,41.5,0,0,0,0.703
ORD-00251,2024-01-28 07:19:51.838367,Evening,B,Urgent,9,3,157.4,Low,True,16.46,8.06,24.52,28,0,1,1,6,1,0.8757,-3.48,14.17,0,0,0,1.829
ORD-00252,2024-01-28 09:57:08.605721,Evening,B,Medium,17,2,97.6,Medium,True,22.84,12.5,35.34,45,0,1,1,6,1,0.7853,-9.66,16.59,0,0,0,1.344
ORD-00253,2024-01-28 12:34:25.373074,Morning,A,Medium,39,1,197.2,Low,True,30.5,16.97,47.47,45,1,1,1,6,1,1.0549,2.47,76.91,0,0,0,0.782
ORD-00254,2024-01-28 15:11:42.140428,Morning,C,High,29,10,117.1,Medium,False,15.91,21.75,37.66,38,0,1,1,6,1,0.9911,-0.34,33.96,1,0,1,0.549
ORD-00255,2024-01-28 17:48:58.907781,Morning,C,Low,17,2,213.7,High,True,29.66,10.28,39.94,55,0,1,1,6,1,0.7262,-15.06,36.33,0,1,0,1.745
ORD-00256,2024-01-28 20:26:15.675135,Evening,C,High,39,1,171.0,Low,True,34.54,22.08,56.62,38,1,1,1,6,1,1.49,18.62,66.69,0,0,0,0.886
ORD-00257,2024-01-28 23:03:32.442488,Morning,E,Low,32,6,107.8,High,False,30.82,19.27,50.09,55,0,1,1,6,1,0.9107,-4.91,34.5,0,1,1,0.963
ORD-00258,2024-01-29 01:40:49.209841,Morning,E,Medium,26,10,233.8,High,True,17.68,16.85,34.53,45,0,1,1,0,0,0.7673,-10.47,60.79,1,1,0,0.68
ORD-00259,2024-01-29 04:18:05.977195,Evening,E,Medium,1,1,160.6,Medium,True,10.46,4.76,15.22,45,0,1,1,0,0,0.3382,-29.78,1.61,0,0,0,10.46
ORD-00260,2024-01-29 06:55:22.744548,Night,C,High,33,3,156.6,Low,True,24.69,18.36,43.05,38,0,1,1,0,0,1.1329,5.05,51.68,0,0,0,0.748
ORD-00261,2024-01-29 09:32:39.511902,Morning,A,High,9,6,147.4,Medium,True,9.56,10.23,19.79,38,0,1,1,0,0,0.5208,-18.21,13.27,0,0,0,1.062
ORD-00262,2024-01-29 12:09:56.279255,Evening,E,High,46,5,168.7,Low,True,28.04,19.96,48.0,38,0,1,1,0,0,1.2632,10.0,77.6,0,0,0,0.61
ORD-00263,2024-01-29 14:47:13.046609,Evening,A,Medium,10,2,171.0,High,True,18.11,10.19,28.3,45,0,1,1,0,0,0.6289,-16.7,17.1,0,1,0,1.811
ORD-00264,2024-01-29 17:24:29.813962,Morning,A,Medium,2,10,115.4,Medium,True,3.0,2.0,5.0,45,0,1,1,0,0,0.1111,-40.0,2.31,1,0,0,1.5
ORD-00265,2024-01-29 20:01:46.581316,Night,B,Medium,19,4,141.5,Medium,True,26.59,11.84,38.43,45,0,1,1,0,0,0.854,-6.57,26.88,0,0,0,1.399
ORD-00266,2024-01-29 22:39:03.348669,Night,C,Medium,18,7,154.6,Medium,True,16.25,11.95,28.2,45,0,1,1,0,0,0.6267,-16.8,27.83,1,0,0,0.903
ORD-00267,2024-01-30 01:16:20.116023,Morning,D,Medium,18,5,173.3,Low,True,15.15,8.74,23.89,45,0,1,1,1,0,0.5309,-21.11,31.19,0,0,0,0.842
ORD-00268,2024-01-30 03:53:36.883376,Morning,A,Medium,47,6,174.0,Medium,True,26.63,27.29,53.92,45,0,1,1,1,0,1.1982,8.92,81.78,0,0,0,0.567
ORD-00269,2024-01-30 06:30:53.650730,Morning,D,Medium,14,10,156.6,High,True,16.05,11.98,28.03,45,0,1,1,1,0,0.6229,-16.97,21.92,1,1,0,1.146
ORD-00270,2024-01-30 09:08:10.418083,Morning,A,Low,42,4,128.0,Low,True,25.31,18.61,43.92,55,0,1,1,1,0,0.7985,-11.08,53.76,0,0,0,0.603
ORD-00271,2024-01-30 11:45:27.185437,Evening,B,High,9,9,125.9,Low,True,13.13,12.95,26.08,38,0,1,1,1,0,0.6863,-11.92,11.33,1,0,0,1.459
ORD-00272,2024-01-30 14:22:43.952790,Night,B,Low,31,3,102.3,High,False,43.14,23.92,67.06,55,1,1,1,1,0,1.2193,12.06,31.71,0,1,1,1.392
ORD-00273,2024-01-30 17:00:00.720144,Night,B,Urgent,7,4,173.7,Low,True,13.92,10.81,24.73,28,0,1,1,1,0,0.8832,-3.27,12.16,0,0,0,1.989
ORD-00274,2024-01-30 19:37:17.487497,Morning,D,Medium,12,1,125.4,High,True,23.66,11.79,35.45,45,0,1,1,1,0,0.7878,-9.55,15.05,0,1,0,1.972
ORD-00275,2024-01-30 22:14:34.254850,Evening,A,Low,8,4,142.3,Low,False,11.35,9.75,21.1,55,0,1,1,1,0,0.3836,-33.9,11.38,0,0,1,1.419
ORD-00276,2024-01-31 00:51:51.022204,Morning,A,Urgent,17,6,159.5,Medium,False,14.92,16.06,30.98,28,0,1,1,2,0,1.1064,2.98,27.12,0,0,1,0.878
ORD-00277,2024-01-31 03:29:07.789557,Evening,A,Medium,23,7,150.2,Medium,True,15.79,14.1,29.89,45,0,1,1,2,0,0.6642,-15.11,34.55,1,0,0,0.687
ORD-00278,2024-01-31 06:06:24.556911,Morning,D,High,43,5,149.8,Low,True,27.18,23.72,50.9,38,1,1,1,2,0,1.3395,12.9,64.41,0,0,0,0.632
ORD-00279,2024-01-31 08:43:41.324264,Night,E,Medium,38,4,113.8,Low,True,24.77,19.33,44.1,45,1,1,1,2,0,0.98,-0.9,43.24,0,0,0,0.652
ORD-00280,2024-01-31 11:20:58.091618,Night,C,Medium,35,3,160.8,Low,False,26.16,20.39,46.55,45,1,1,1,2,0,1.0344,1.55,56.28,0,0,1,0.747
ORD-00281,2024-01-31 13:58:14.858971,Morning,C,High,25,10,137.5,Medium,True,12.06,11.54,23.6,38,0,1,1,2,0,0.6211,-14.4,34.38,1,0,0,0.482
ORD-00282,2024-01-31 16:35:31.626325,Evening,E,Medium,15,4,146.5,Low,True,13.08,12.97,26.05,45,0,1,1,2,0,0.5789,-18.95,21.98,0,0,0,0.872
ORD-00283,2024-01-31 19:12:48.393678,Evening,B,Medium,15,4,196.3,Low,True,19.43,12.02,31.45,45,1,1,1,2,0,0.6989,-13.55,29.44,0,0,0,1.295
ORD-00284,2024-01-31 21:50:05.161032,Night,A,Medium,7,10,170.2,Medium,True,11.93,9.2,21.13,45,0,1,1,2,0,0.4696,-23.87,11.91,1,0,0,1.704
ORD-00285,2024-02-01 00:27:21.928385,Evening,C,Medium,34,7,127.2,High,True,29.68,18.09,47.77,45,0,2,1,3,0,1.0616,2.77,43.25,1,1,0,0.873
ORD-00286,2024-02-01 03:04:38.695739,Morning,B,Low,40,9,144.0,Low,False,23.99,27.55,51.54,55,0,2,1,3,0,0.9371,-3.46,57.6,1,0,1,0.6
ORD-00287,2024-02-01 05:41:55.463092,Evening,C,High,28,4,214.0,Medium,True,27.03,20.21,47.24,38,1,2,1,3,0,1.2432,9.24,59.92,0,0,0,0.965
ORD-00288,2024-02-01 08:19:12.230446,Morning,C,Medium,29,5,137.7,High,True,27.38,16.51,43.89,45,1,2,1,3,0,0.9753,-1.11,39.93,0,1,0,0.944
ORD-00289,2024-02-01 10:56:28.997799,Evening,B,Urgent,19,8,151.6,Medium,True,17.56,14.32,31.88,28,1,2,1,3,0,1.1386,3.88,28.8,1,0,0,0.924
ORD-00290,2024-02-01 13:33:45.765153,Morning,C,Medium,49,10,176.6,High,True,33.57,25.71,59.28,45,1,2,1,3,0,1.3173,14.28,86.53,1,1,0,0.685
ORD-00291,2024-02-01 16:11:02.532506,Evening,B,Medium,45,8,158.6,Medium,True,34.73,22.87,57.6,45,1,2,1,3,0,1.28,12.6,71.37,1,0,0,0.772
ORD-00292,2024-02-01 18:48:19.299859,Night,A,Medium,21,5,135.1,Medium,True,19.63,15.98,35.61,45,0,2,1,3,0,0.7913,-9.39,28.37,0,0,0,0.935
ORD-00293,2024-02-01 21:25:36.067213,Morning,E,High,38,6,120.3,Medium,True,27.51,19.92,47.43,38,1,2,1,3,0,1.2482,9.43,45.71,0,0,0,0.724
ORD-00294,2024-02-02 00:02:52.834566,Evening,D,High,18,4,149.6,Low,True,12.26,12.28,24.54,38,0,2,1,4,0,0.6458,-13.46,26.93,0,0,0,0.681
ORD-00295,2024-02-02 02:40:09.601920,Evening,A,Medium,7,5,176.3,Medium,True,12.2,6.96,19.16,45,0,2,1,4,0,0.4258,-25.84,12.34,0,0,0,1.743
ORD-00296,2024-02-02 05:17:26.369273,Morning,A,Medium,15,4,202.8,Medium,False,16.13,14.53,30.66,45,0,2,1,4,0,0.6813,-14.34,30.42,0,0,1,1.075
